Region,Year,League,Wins,Losses,Playoffs
Region_176,2003,League_2,90,57,True
Region_176,2003,League_3,8,59,False
Region_176,2003,League_4,56,87,False
Region_176,2004,League_1,30,26,False
Region_176,2004,League_2,20,67,False
Region_176,2004,League_3,89,21,False
Region_176,2004,League_4,39,23,True
Region_176,2005,League_1,44,39,False
Region_176,2005,League_2,76,73,True
Region_176,2005,League_3,48,65,True
Region_176,2005,League_4,86,39,False
Region_176,2006,League_1,19,5,True
Region_176,2006,League_2,91,17,False
Region_176,2006,League_3,16,80,True
Region_176,2006,League_4,27,86,True
Region_176,2007,League_1,40,29,False
Region_176,2007,League_2,65,20,False
Region_176,2007,League_3,24,61,True
Region_176,2007,League_4,57,9,False
Region_176,2008,League_1,40,12,False
Region_176,2008,League_2,5,75,True
Region_176,2008,League_3,74,8,True
Region_176,2008,League_4,37,67,True
Region_176,2009,League_1,5,38,False
Region_176,2009,League_2,44,23,False
Region_176,2009,League_3,74,33,False
Region_176,2009,League_4,13,60,True
Region_177,2000,League_1,65,40,False
Region_177,2000,League_2,39,4,True
Region_177,2000,League_3,2,78,True
Region_177,2000,League_4,98,49,True
Region_177,2001,League_1,96,3,True
Region_177,2001,League_2,23,50,True
Region_177,2001,League_3,18,51,True
Region_177,2001,League_4,17,38,True
Region_177,2002,League_1,63,7,False
Region_177,2002,League_2,87,44,True
Region_177,2002,League_3,34,87,False
Region_177,2002,League_4,61,27,False
Region_177,2003,League_1,0,26,False
Region_177,2003,League_2,99,64,False
Region_177,2003,League_3,24,33,False
Region_177,2003,League_4,44,80,True
Region_177,2004,League_1,48,61,False
Region_177,2004,League_2,97,61,False
Region_177,2004,League_3,88,37,False
Region_177,2004,League_4,15,25,True
Region_177,2005,League_1,97,23,False
Region_177,2005,League_2,92,38,False
Region_177,2005,League_3,18,20,False
Region_177,2005,League_4,22,93,False
Region_177,2006,League_1,82,46,True
Region_177,2006,League_2,24,47,False
Region_177,2006,League_3,15,12,True
Region_177,2006,League_4,53,2,True
Region_177,2007,League_1,72,31,False
Region_177,2007,League_2,0,34,False
Region_177,2007,League_3,41,18,True
Region_177,2007,League_4,18,13,False
Region_177,2008,League_1,96,47,False
Region_177,2008,League_2,33,85,False
Region_177,2008,League_3,79,80,True
Region_177,2008,League_4,54,67,True
Region_177,2009,League_1,17,44,False
Region_177,2009,League_2,33,18,False
Region_177,2009,League_3,88,63,True
Region_177,2009,League_4,44,65,True
Region_178,2000,League_1,5,78,True
Region_178,2000,League_2,20,65,True
Region_178,2000,League_3,69,74,True
Region_178,2000,League_4,95,44,True
Region_178,2001,League_1,47,86,True
Region_178,2001,League_2,38,73,False
Region_178,2001,League_3,30,66,True
Region_178,2001,League_4,9,68,True
Region_178,2002,League_1,29,2,False
Region_178,2002,League_2,17,37,False
Region_178,2002,League_3,59,76,False
Region_178,2002,League_4,87,41,True
Region_178,2003,League_1,72,82,True
Region_178,2003,League_2,94,39,False
Region_178,2003,League_3,14,49,False
Region_178,2003,League_4,3,34,False
Region_178,2004,League_1,62,23,True
Region_178,2004,League_2,39,87,False
Region_178,2004,League_3,8,16,True
Region_178,2004,League_4,8,39,True
Region_178,2005,League_1,25,73,True
Region_178,2005,League_2,3,65,True
Region_178,2005,League_3,80,43,False
Region_178,2005,League_4,15,22,False
Region_178,2006,League_1,14,5,False
Region_178,2006,League_2,98,65,True
Region_178,2006,League_3,51,20,False
Region_178,2006,League_4,68,34,True
Region_178,2007,League_1,4,28,True
Region_178,2007,League_2,19,6,True
Region_178,2007,League_3,78,92,False
Region_178,2007,League_4,17,52,True
Region_178,2008,League_1,1,36,True
Region_178,2008,League_2,92,22,False
Region_178,2008,League_3,12,96,False
Region_178,2008,League_4,3,7,False
Region_178,2009,League_1,41,75,True
Region_178,2009,League_2,73,47,True
Region_178,2009,League_3,60,9,False
Region_178,2009,League_4,94,78,True
Region_179,2000,League_1,7,23,True
Region_179,2000,League_2,66,89,False
Region_179,2000,League_3,62,46,False
Region_179,2000,League_4,8,52,False
Region_179,2001,League_1,93,38,False
Region_179,2001,League_2,10,66,False
Region_179,2001,League_3,98,65,False
Region_179,2001,League_4,41,5,False
Region_179,2002,League_1,12,20,False
Region_179,2002,League_2,35,72,True
Region_179,2002,League_3,12,73,True
Region_179,2002,League_4,11,35,True
Region_179,2003,League_1,36,2,True
Region_179,2003,League_2,73,87,True
Region_179,2003,League_3,72,85,True
Region_179,2003,League_4,51,77,True
Region_179,2004,League_1,70,41,True
Region_179,2004,League_2,1,44,True
Region_179,2004,League_3,55,43,True
Region_179,2004,League_4,59,90,True
Region_179,2005,League_1,22,32,False
Region_179,2005,League_2,39,59,True
Region_179,2005,League_3,63,85,False
Region_179,2005,League_4,84,92,True
Region_179,2006,League_1,22,82,False
Region_179,2006,League_2,28,82,True
Region_179,2006,League_3,77,69,False
Region_179,2006,League_4,89,82,True
Region_179,2007,League_1,50,76,False
Region_179,2007,League_2,68,25,True
Region_179,2007,League_3,94,85,False
Region_179,2007,League_4,88,20,True
Region_179,2008,League_1,30,99,False
Region_179,2008,League_2,49,1,False
Region_179,2008,League_3,19,46,False
Region_179,2008,League_4,54,29,False
Region_179,2009,League_1,80,26,False
Region_179,2009,League_2,1,70,False
Region_179,2009,League_3,24,19,False
Region_179,2009,League_4,12,49,False
Region_180,2000,League_1,91,94,True
Region_180,2000,League_2,69,22,True
Region_180,2000,League_3,66,12,True
Region_180,2000,League_4,57,80,False
Region_180,2001,League_1,98,3,False
Region_180,2001,League_2,81,13,True
Region_180,2001,League_3,74,19,True
Region_180,2001,League_4,83,12,False
Region_180,2002,League_1,63,2,False
Region_180,2002,League_2,68,89,True
Region_180,2002,League_3,82,89,False
Region_180,2002,League_4,85,81,True
Region_180,2003,League_1,58,95,False
Region_180,2003,League_2,59,77,True
Region_180,2003,League_3,82,46,True
Region_180,2003,League_4,61,2,False
Region_180,2004,League_1,15,0,True
Region_180,2004,League_2,87,89,False
Region_180,2004,League_3,67,23,False
Region_180,2004,League_4,14,34,False
Region_180,2005,League_1,88,13,False
Region_180,2005,League_2,54,66,False
Region_180,2005,League_3,34,12,True
Region_180,2005,League_4,54,46,False
Region_180,2006,League_1,13,49,False
Region_180,2006,League_2,48,77,True
Region_180,2006,League_3,82,84,False
Region_180,2006,League_4,99,25,True
Region_180,2007,League_1,6,2,False
Region_180,2007,League_2,29,50,True
Region_180,2007,League_3,82,39,False
Region_180,2007,League_4,48,67,False
Region_180,2008,League_1,88,35,False
Region_180,2008,League_2,15,50,False
Region_180,2008,League_3,50,0,False
Region_180,2008,League_4,71,32,True
Region_180,2009,League_1,81,6,True
Region_180,2009,League_2,91,51,False
Region_180,2009,League_3,79,10,True
Region_180,2009,League_4,82,26,False
Region_181,2000,League_1,41,13,False
Region_181,2000,League_2,16,85,False
Region_181,2000,League_3,62,79,True
Region_181,2000,League_4,44,45,False
Region_181,2001,League_1,76,75,True
Region_181,2001,League_2,6,9,False
Region_181,2001,League_3,26,23,False
Region_181,2001,League_4,9,60,True
Region_181,2002,League_1,33,17,False
Region_181,2002,League_2,35,85,True
Region_181,2002,League_3,24,8,False
Region_181,2002,League_4,5,16,False
Region_181,2003,League_1,23,57,False
Region_181,2003,League_2,17,12,True
Region_181,2003,League_3,86,49,False
Region_181,2003,League_4,5,5,True
Region_181,2004,League_1,28,84,False
Region_181,2004,League_2,24,50,False
Region_181,2004,League_3,54,35,True
Region_181,2004,League_4,80,70,False
Region_181,2005,League_1,45,99,False
Region_181,2005,League_2,23,24,True
Region_181,2005,League_3,74,10,True
Region_181,2005,League_4,25,43,True
Region_181,2006,League_1,97,13,False
Region_181,2006,League_2,27,28,True
Region_181,2006,League_3,2,73,True
Region_181,2006,League_4,74,49,False
Region_181,2007,League_1,37,4,True
Region_181,2007,League_2,60,71,True
Region_181,2007,League_3,77,68,False
Region_181,2007,League_4,50,87,True
Region_181,2008,League_1,89,56,False
Region_181,2008,League_2,47,25,True
Region_181,2008,League_3,20,5,True
Region_181,2008,League_4,53,15,False
Region_181,2009,League_1,55,59,True
Region_181,2009,League_2,93,99,False
Region_181,2009,League_3,58,11,True
Region_181,2009,League_4,71,74,True
Region_182,2000,League_1,50,2,False
Region_182,2000,League_2,19,62,False
Region_182,2000,League_3,95,63,True
Region_182,2000,League_4,85,61,True
Region_182,2001,League_1,58,5,True
Region_182,2001,League_2,70,18,False
Region_182,2001,League_3,8,17,False
Region_182,2001,League_4,0,79,True
Region_182,2002,League_1,28,86,True
Region_182,2002,League_2,62,42,True
Region_182,2002,League_3,71,72,False
Region_182,2002,League_4,55,2,True
Region_182,2003,League_1,67,71,False
Region_182,2003,League_2,34,37,False
Region_182,2003,League_3,2,67,True
Region_182,2003,League_4,6,75,False
Region_182,2004,League_1,26,43,False
Region_182,2004,League_2,0,94,True
Region_182,2004,League_3,90,88,True
Region_182,2004,League_4,79,79,True
Region_182,2005,League_1,70,62,True
Region_182,2005,League_2,43,41,True
Region_182,2005,League_3,86,63,True
Region_182,2005,League_4,40,53,True
Region_182,2006,League_1,74,77,False
Region_182,2006,League_2,41,76,True
Region_182,2006,League_3,32,70,True
Region_182,2006,League_4,49,75,True
Region_182,2007,League_1,62,36,True
Region_182,2007,League_2,99,3,True
Region_182,2007,League_3,36,1,True
Region_182,2007,League_4,58,98,False
Region_182,2008,League_1,80,43,True
Region_182,2008,League_2,98,66,False
Region_182,2008,League_3,47,67,True
Region_182,2008,League_4,4,75,False
Region_182,2009,League_1,47,82,False
Region_182,2009,League_2,95,73,False
Region_182,2009,League_3,2,61,True
Region_182,2009,League_4,46,0,True
Region_183,2000,League_1,61,16,True
Region_183,2000,League_2,98,15,True
Region_183,2000,League_3,13,8,True
Region_183,2000,League_4,62,52,True
Region_183,2001,League_1,60,72,False
Region_183,2001,League_2,30,58,False
Region_183,2001,League_3,94,8,False
Region_183,2001,League_4,16,11,True
Region_183,2002,League_1,23,40,True
Region_183,2002,League_2,22,14,False
Region_183,2002,League_3,81,65,True
Region_183,2002,League_4,49,74,True
Region_183,2003,League_1,77,10,True
Region_183,2003,League_2,78,7,False
Region_183,2003,League_3,78,54,False
Region_183,2003,League_4,69,95,True
Region_183,2004,League_1,26,5,False
Region_183,2004,League_2,14,52,False
Region_183,2004,League_3,49,19,True
Region_183,2004,League_4,35,38,True
Region_183,2005,League_1,7,98,False
Region_183,2005,League_2,78,71,False
Region_183,2005,League_3,2,33,True
Region_183,2005,League_4,61,56,True
Region_183,2006,League_1,46,18,True
Region_183,2006,League_2,76,70,False
Region_183,2006,League_3,97,30,False
Region_183,2006,League_4,87,81,True
Region_183,2007,League_1,95,39,True
Region_183,2007,League_2,60,13,True
Region_183,2007,League_3,31,99,True
Region_183,2007,League_4,93,80,False
Region_183,2008,League_1,12,36,True
Region_183,2008,League_2,0,43,True
Region_183,2008,League_3,33,8,False
Region_183,2008,League_4,61,57,True
Region_183,2009,League_1,78,19,False
Region_183,2009,League_2,77,91,False
Region_183,2009,League_3,92,49,False
Region_183,2009,League_4,97,19,True
Region_184,2000,League_1,81,35,False
Region_184,2000,League_2,70,26,True
Region_184,2000,League_3,92,71,False
Region_184,2000,League_4,30,31,False
Region_184,2001,League_1,63,0,False
Region_184,2001,League_2,24,16,True
Region_184,2001,League_3,37,8,True
Region_184,2001,League_4,13,83,False
Region_184,2002,League_1,7,44,True
Region_184,2002,League_2,90,95,False
Region_184,2002,League_3,53,65,False
Region_184,2002,League_4,1,31,False
Region_184,2003,League_1,80,44,False
Region_184,2003,League_2,77,8,True
Region_184,2003,League_3,88,29,False
Region_184,2003,League_4,55,83,True
Region_184,2004,League_1,93,37,False
Region_184,2004,League_2,92,59,False
Region_184,2004,League_3,83,0,False
Region_184,2004,League_4,84,4,False
Region_184,2005,League_1,60,62,False
Region_184,2005,League_2,21,98,True
Region_184,2005,League_3,34,35,True
Region_184,2005,League_4,15,64,False
Region_184,2006,League_1,49,77,True
Region_184,2006,League_2,42,72,True
Region_184,2006,League_3,16,93,False
Region_184,2006,League_4,79,23,False
Region_184,2007,League_1,57,3,False
Region_184,2007,League_2,1,77,False
Region_184,2007,League_3,3,88,True
Region_184,2007,League_4,84,67,True
Region_184,2008,League_1,38,24,True
Region_184,2008,League_2,97,73,True
Region_184,2008,League_3,93,98,False
Region_184,2008,League_4,5,6,False
Region_184,2009,League_1,80,12,False
Region_184,2009,League_2,88,67,False
Region_184,2009,League_3,68,42,True
Region_184,2009,League_4,68,56,True
Region_185,2000,League_1,19,35,False
Region_185,2000,League_2,63,13,True
Region_185,2000,League_3,15,81,True
Region_185,2000,League_4,50,71,False
Region_185,2001,League_1,36,95,True
Region_185,2001,League_2,72,26,False
Region_185,2001,League_3,68,36,True
Region_185,2001,League_4,41,86,True
Region_185,2002,League_1,56,70,False
Region_185,2002,League_2,65,75,False
Region_185,2002,League_3,8,24,False
Region_185,2002,League_4,99,66,True
Region_185,2003,League_1,85,89,False
Region_185,2003,League_2,63,3,True
Region_185,2003,League_3,85,99,False
Region_185,2003,League_4,21,78,True
Region_185,2004,League_1,33,95,False
Region_185,2004,League_2,54,92,False
Region_185,2004,League_3,28,73,True
Region_185,2004,League_4,37,84,True
Region_185,2005,League_1,96,15,False
Region_185,2005,League_2,17,18,True
Region_185,2005,League_3,70,28,False
Region_185,2005,League_4,64,50,True
Region_185,2006,League_1,96,17,True
Region_185,2006,League_2,0,57,False
Region_185,2006,League_3,87,43,False
Region_185,2006,League_4,3,15,True
Region_185,2007,League_1,3,64,True
Region_185,2007,League_2,81,1,True
Region_185,2007,League_3,26,55,True
Region_185,2007,League_4,42,78,False
Region_185,2008,League_1,58,27,False
Region_185,2008,League_2,31,64,True
Region_185,2008,League_3,32,4,False
Region_185,2008,League_4,27,21,True
Region_185,2009,League_1,54,99,True
Region_185,2009,League_2,99,12,True
Region_185,2009,League_3,59,64,False
Region_185,2009,League_4,69,15,True
Region_186,2000,League_1,61,85,False
Region_186,2000,League_2,79,63,False
Region_186,2000,League_3,33,31,True
Region_186,2000,League_4,86,79,False
Region_186,2001,League_1,87,50,True
Region_186,2001,League_2,55,78,True
Region_186,2001,League_3,12,57,False
Region_186,2001,League_4,55,45,True
Region_186,2002,League_1,17,51,False
Region_186,2002,League_2,53,62,False
Region_186,2002,League_3,76,75,False
Region_186,2002,League_4,42,59,True
Region_186,2003,League_1,38,64,False
Region_186,2003,League_2,60,80,True
Region_186,2003,League_3,41,54,True
Region_186,2003,League_4,80,56,False
Region_186,2004,League_1,78,91,False
Region_186,2004,League_2,17,70,True
Region_186,2004,League_3,22,72,False
Region_186,2004,League_4,53,85,False
Region_186,2005,League_1,29,25,False
Region_186,2005,League_2,97,11,True
Region_186,2005,League_3,57,70,False
Region_186,2005,League_4,67,45,True
Region_186,2006,League_1,66,46,True
Region_186,2006,League_2,70,78,False
Region_186,2006,League_3,17,37,False
Region_186,2006,League_4,6,20,True
Region_186,2007,League_1,39,13,True
Region_186,2007,League_2,69,1,False
Region_186,2007,League_3,85,71,True
Region_186,2007,League_4,64,69,False
Region_186,2008,League_1,67,32,True
Region_186,2008,League_2,48,5,False
Region_186,2008,League_3,51,89,True
Region_186,2008,League_4,28,36,False
Region_186,2009,League_1,20,13,False
Region_186,2009,League_2,89,36,True
Region_186,2009,League_3,77,7,False
Region_186,2009,League_4,8,76,True
Region_187,2000,League_1,46,12,True
Region_187,2000,League_2,75,39,True
Region_187,2000,League_3,41,91,True
Region_187,2000,League_4,50,57,False
Region_187,2001,League_1,55,17,True
Region_187,2001,League_2,50,56,True
Region_187,2001,League_3,69,82,True
Region_187,2001,League_4,19,37,False
Region_187,2002,League_1,87,31,True
Region_187,2002,League_2,26,85,False
Region_187,2002,League_3,37,65,False
Region_187,2002,League_4,71,76,True
Region_187,2003,League_1,64,86,False
Region_187,2003,League_2,53,24,True
Region_187,2003,League_3,23,91,False
Region_187,2003,League_4,46,57,False
Region_187,2004,League_1,70,74,True
Region_187,2004,League_2,82,32,False
Region_187,2004,League_3,85,87,True
Region_187,2004,League_4,62,65,False
Region_187,2005,League_1,56,29,True
Region_187,2005,League_2,54,80,True
Region_187,2005,League_3,59,33,True
Region_187,2005,League_4,98,85,True
Region_187,2006,League_1,61,68,False
Region_187,2006,League_2,29,47,True
Region_187,2006,League_3,92,39,True
Region_187,2006,League_4,21,50,True
Region_187,2007,League_1,74,79,True
Region_187,2007,League_2,83,12,False
Region_187,2007,League_3,28,89,True
Region_187,2007,League_4,40,30,False
Region_187,2008,League_1,41,38,True
Region_187,2008,League_2,97,62,True
Region_187,2008,League_3,64,47,True
Region_187,2008,League_4,30,86,True
Region_187,2009,League_1,29,47,True
